season,player_id,first_name,last_name,player_name,position,height_wo_shoes,wingspan,standing reach,body fat pct,standing vertical leap,maximum vertical leap,lane agility time,three quarter sprint,bench press
2014,203907,Deonte,Burton,Deonte Burton,PG,6' 0'',79,97.5,7.65,29,39.5,11.28,3.28,NULL
2014,203902,Semaj,Christon,Semaj Christon,PG,6' 1.5'',78.5,99,5.25,30.5,36.5,11.55,3.32,NULL
2014,203903,Jordan,Clarkson,Jordan Clarkson,PG,6' 3.25'',80,98,4.3,33,38.5,10.76,3.28,NULL
2014,203905,Aaron,Craft,Aaron Craft,PG,6' 0.75'',74,94.5,6.1,29,32,10.78,3.26,NULL
2014,203908,DeAndre,Daniels,DeAndre Daniels,SF,6' 7.25'',86,106.5,3.85,26.5,32,11.46,3.44,NULL
2014,203915,Spencer,Dinwiddie,Spencer Dinwiddie,PG,6' 4.5'',80.25,103,5.35,NULL,NULL,NULL,NULL,NULL
2014,203921,Cleanthony,Early,Cleanthony Early,SF,6' 6'',82.75,101.5,4.45,34,40,11.15,3.18,NULL
2014,203929,Melvin,Ejim,Melvin Ejim,SF,6' 5.25'',83.25,103.5,6.45,29.5,35,11.55,3.14,NULL
2014,203898,Tyler,Ennis,Tyler Ennis,PG,6' 1'',79.25,98,6.2,29,36,11.12,3.3,NULL
2014,203957,Dante,Exum,Dante Exum,SG,6' 4.5'',81.5,103,6.4,31.5,34.5,10.75,3.19,NULL
2014,203927,C.J.,Fair,C.J. Fair,SF,6' 6.5'',81.5,104,5.05,27,35,11,3.32,NULL
2014,203932,Aaron,Gordon,Aaron Gordon,PF,6' 7.5'',83.75,105,5.05,32.5,39,10.81,3.27,NULL
2014,203924,Jerami,Grant,Jerami Grant,SF,6' 6.5'',86.75,107,3.75,NULL,NULL,NULL,NULL,NULL
2014,203798,P.J.,Hairston,P.J. Hairston,SG,6' 4.25'',81,101,8.2,32,37,11.12,3.32,NULL
2014,203914,Gary,Harris,Gary Harris,SG,6' 2.5'',78.75,96,4.55,NULL,NULL,NULL,NULL,NULL
2014,203925,Joe,Harris,Joe Harris,SG,6' 4.75'',78,100,6.2,28.5,33.5,11.11,3.31,NULL
2014,203918,Rodney,Hood,Rodney Hood,SF,6' 7.25'',80.5,103,7.45,29,36,11.21,3.38,NULL
2014,203928,Cory,Jefferson,Cory Jefferson,PF,6' 7.75'',84.5,105,5.25,33,37.5,12.63,3.36,NULL
2014,203910,Nick,Johnson,Nick Johnson,SG,6' 1.5'',79.25,96.5,6.05,33.5,41.5,10.8,3.27,NULL
2014,203930,Sean,Kilpatrick,Sean Kilpatrick,SG,6' 2.5'',79,99,9.2,NULL,NULL,NULL,NULL,NULL
2014,203945,Alex,Kirk,Alex Kirk,PF,6' 9.25'',87.5,109.5,13.6,28.5,31.5,11.2,3.48,NULL
2014,203897,Zach,LaVine,Zach LaVine,PG,6' 4.5'',80.25,100,4.7,33.5,41.5,10.42,3.19,NULL
2014,203906,Devyn,Marble,Devyn Marble,SG,6' 5'',81,102,6.9,29,35,11.32,3.28,NULL
2014,203949,James,McAdoo,James McAdoo,PF,6' 7.5'',86.25,106.5,6.15,29.5,34,11.61,3.28,NULL
2014,203909,K.J.,McDaniels,K.J. McDaniels,SF,6' 4.5'',83.25,102,4.45,33,37,12.71,3.1,NULL
2014,203926,Doug,McDermott,Doug McDermott,SF,6' 6.25'',81.25,103,7.1,28.5,36.5,11.1,3.29,NULL
2014,203895,Jordan,McRae,Jordan McRae,SG,6' 3.75'',84.5,104,5.2,27.5,34.5,11.07,3.39,NULL
2014,203894,Shabazz,Napier,Shabazz Napier,PG,5' 11'',75.25,93,7.35,30.5,37.5,11.6,3.2,NULL
2014,203948,Johnny,O?Bryant III,Johnny O?Bryant III,PF,6' 7.25'',86.25,105,10.75,31,35.5,11.57,3.45,NULL
2014,203934,Lamar,Patterson,Lamar Patterson,SG,6' 4'',83,101,10.75,27.5,32.5,11.63,3.45,NULL
2014,203940,Adreian,Payne,Adreian Payne,PF,6' 9'',88,109,7.55,NULL,NULL,NULL,NULL,NULL
2014,203901,Elfrid,Payton,Elfrid Payton,PG,6' 2.5'',80,98.5,5.65,31.5,35.5,11.06,3.23,NULL
2014,203939,Dwight,Powell,Dwight Powell,PF,6' 9.5'',84.5,105,6.2,28.5,35,11.28,3.2,NULL
2014,203944,Julius,Randle,Julius Randle,PF,6' 7.75'',84,105.5,9.4,29,35.5,11.45,3.27,NULL
2014,203922,Glenn,Robinson III,Glenn Robinson III,SF,6' 5.5'',82,100.5,5.05,36.5,41.5,11.22,3.15,NULL
2014,203941,LaQuinton,Ross,LaQuinton Ross,SF,6' 6.5'',85.75,106,16.3,25,31,11.97,3.44,NULL
2014,203935,Marcus,Smart,Marcus Smart,PG,6' 2'',81.25,99,10.55,33,36,10.82,3.26,NULL
2014,203893,Russ,Smith,Russ Smith,PG,5' 11.5'',75.5,95,3.5,29.5,34,11.57,3.27,NULL
2014,203917,Nik,Stauskas,Nik Stauskas,SG,6' 5.25'',79.75,102,12.05,29,35.5,10.79,3.27,NULL
2014,203950,Jarnell,Stokes,Jarnell Stokes,PF,6' 7'',85.25,103.5,8.2,31,36,11.92,3.26,NULL
2014,203904,Xavier,Thames,Xavier Thames,PG,6' 2.25'',76,96,6.4,29,32.5,11.48,3.48,NULL
2014,203943,Noah,Vonleh,Noah Vonleh,PF,6' 8'',88.25,108,7.3,31,37,11.45,3.28,NULL
2014,203933,T.J.,Warren,T.J. Warren,SF,6' 7'',82.25,104,7.95,27,35.5,11.1,3.26,NULL
2014,203912,C.J.,Wilcox,C.J. Wilcox,SG,6' 3.5'',81.75,100.5,6.5,31,37.5,11.3,3.22,NULL
2014,203899,Kendall,Williams,Kendall Williams,PG,6' 2.25'',77.5,99,7.2,27,33,10.83,NULL,NULL
2014,203942,Patric,Young,Patric Young,PF,6' 8.5'',85.75,103.5,5.45,32,37.5,11.18,3.43,NULL
2014,203923,James,Young,James Young,SG,6' 5.25'',84,104,5.1,28,35.5,NULL,NULL,NULL
2015,1626146,Cliff,Alexander,Cliff Alexander,PF-C,6' 7.25'',87.5,109.5,5.8,NULL,NULL,NULL,NULL,NULL
2015,1626147,Justin,Anderson,Justin Anderson,SF-SG,6' 5.25'',83.75,101,5,38,43,11.13,3.22,12
2015,1626165,Brandon,Ashley,Brandon Ashley,PF,6' 7.25'',87.75,105,8.8,31.5,35.5,11.21,3.58,9
2015,1626207,Ryan,Boatright,Ryan Boatright,PG,5' 10'',72.5,92.5,6.6,32,41,10.71,3.26,10
2015,1626164,Devin,Booker,Devin Booker,SG,6' 4.5'',80.25,102.5,8.3,27.5,34.5,10.27,3.28,8
2015,1626148,Anthony,Brown,Anthony Brown,SF-SG,6' 5.75'',83,104.5,6.1,27.5,34.5,10.94,3.18,4
2015,1626161,Willie,Cauley-Stein,Willie Cauley-Stein,C,6' 11.25'',87,111,6.3,NULL,NULL,NULL,NULL,NULL
2015,1626176,Rakeem,Christmas,Rakeem Christmas,PF-C,6' 8.25'',89.25,110.5,9.6,29,32,11.6,3.47,9
2015,1626192,Pat,Connaughton,Pat Connaughton,SG,6' 4'',80,96,10.2,37.5,44,10.58,3.2,13
2015,1626188,Quinn,Cook,Quinn Cook,PG,6' 0.25'',76,96.5,6.7,24.5,31,11.44,3.38,14
2015,1626183,Branden,Dawson,Branden Dawson,PF,6' 5.5'',83,105,5.8,28.5,34.5,12.22,3.2,12
2015,1626155,Sam,Dekker,Sam Dekker,SF,6' 7.75'',83.5,106,7.5,25.5,34.5,10.64,3.28,5
2015,1626187,Michael,Frazier II,Michael Frazier II,SG,6' 3.75'',80,101.5,7.4,27,35,10.66,3.32,10
2015,1626203,Treveon,Graham,Treveon Graham,SF,6' 4'',82.5,103,5.5,28.5,31.5,11.64,3.3,11
2015,1626170,Jerian,Grant,Jerian Grant,PG,6' 3.25'',79.5,100,5.6,NULL,NULL,NULL,NULL,NULL
2015,1626152,Olivier,Hanlan,Olivier Hanlan,PG-SG,6' 3.25'',78,100,4.3,28,34,11.41,3.25,19
2015,1626149,Montrezl,Harrell,Montrezl Harrell,PF,6' 7'',88.25,109,11.9,NULL,NULL,NULL,NULL,NULL
2015,1626150,Andrew,Harrison,Andrew Harrison,PG,6' 4.5'',81,100,5.9,26.5,33,11.2,3.34,NULL
2015,1626151,Aaron,Harrison,Aaron Harrison,SG,6' 4.5'',80.25,100.5,6,28.5,34.5,NULL,3.27,1
2015,1626227,Tyler,Harvey,Tyler Harvey,SG,6' 2.75'',77.5,98.5,9.2,26,28.5,10.56,3.44,1
2015,1626186,Corey,Hawkins,Corey Hawkins,SG-PG,6' 0.75'',80,99.5,5.5,28.5,34,10.81,3.51,9
2015,1626178,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,SF,6' 5.5'',86,104,5,32,38,10.41,3.12,13
2015,1626158,Richaun,Holmes,Richaun Holmes,PF,6' 8.25'',85.5,108,8.8,32.5,36,11.24,3.32,15
2015,1626182,Jonathan,Holmes,Jonathan Holmes,PF-SF,6' 8.25'',83.5,107.5,7.2,25.5,31,10.95,3.51,NULL
2015,1626154,R.J.,Hunter,R.J. Hunter,SG,6' 4.5'',82.5,104,6,27.5,33.5,10.87,3.26,1
2015,1626205,Vince,Hunter,Vince Hunter,PF,6' 6.75'',83,104.5,4.6,33.5,37.5,11.19,3.26,13
2015,1626177,Dakari,Johnson,Dakari Johnson,C,6' 11'',86,112,14.9,22.5,25,11.76,3.62,4
2015,1626169,Stanley,Johnson,Stanley Johnson,SF,6' 5'',83.5,102,7.5,NULL,NULL,NULL,NULL,NULL
2015,1626145,Tyus,Jones,Tyus Jones,PG,6' 0.5'',77,97,6.5,26.5,32.5,11.84,3.32,2
2015,1626163,Frank,Kaminsky,Frank Kaminsky,C-PF,6' 11.75'',83,109.5,9.4,NULL,NULL,NULL,NULL,NULL
2015,1626172,Kevon,Looney,Kevon Looney,PF,6' 8'',87.5,110,11.9,NULL,NULL,NULL,NULL,NULL
2015,1626168,Trey,Lyles,Trey Lyles,PF,6' 9'',85.5,108,12.1,NULL,NULL,NULL,NULL,NULL
2015,1626185,Jarell,Martin,Jarell Martin,PF,6' 8'',81,106.5,10.1,28.5,35,11.2,3.27,19
2015,204456,TJ,McConnell,TJ McConnell,PG,6' 0.5'',74,96.5,7.3,26,31.5,10.95,3.3,7
2015,1626191,Chris,McCullough,Chris McCullough,PF,6' 8.25'',87.25,109,6.2,NULL,NULL,NULL,NULL,NULL
2015,1626175,Jordan,Mickey,Jordan Mickey,PF,6' 7'',87.25,106,7.2,33,37.5,11.72,3.28,9
2015,2006,Larry,Nance,Larry Nance,PF,6' 7.5'',85.5,108,6.4,29,37.5,10.93,3.25,10
2015,1626162,Kelly,Oubre,Kelly Oubre,SF-SG,6' 5.75'',86.25,102.5,5.7,34.5,37,11.09,3.32,7
2015,1626166,Cameron,Payne,Cameron Payne,PG,6' 0.75'',79.25,97.5,6.3,29.75,35.5,10.9,3.28,0
2015,1626189,Terran,Petteway,Terran Petteway,SG,6' 4.75'',83.25,104.5,4.9,25,31,10.91,3.32,15
2015,1626171,Bobby,Portis,Bobby Portis,PF,6' 9.5'',86,108.5,8.9,25,31.5,11.78,3.56,5
2015,1626181,Norman,Powell,Norman Powell,SG,6' 3'',82.75,102.5,6.4,32.5,40.5,10.69,3.2,5
2015,1626180,Michael,Qualls,Michael Qualls,SG-SF,6' 4'',84.25,104.5,4,34,39.5,11.88,3.18,9
2015,1626184,Chasson,Randle,Chasson Randle,PG,6' 0.25'',79,96.5,4.5,33.5,39.5,10.63,3.2,6
2015,1626179,Terry,Rozier,Terry Rozier,PG-SG,6' 0.5'',80.25,98.5,5.6,33,38,10.84,3.15,7
2015,1626156,D?Angelo,Russell,D?Angelo Russell,PG-SG,6' 3.25'',81.75,102,8.3,NULL,NULL,NULL,NULL,NULL
2015,1626208,Keifer,Sykes,Keifer Sykes,PG,5' 10.5'',74,93,5,34,43,10.47,3.13,8
2015,1626194,Marcus,Thornton,Marcus Thornton,PG-SG,6' 1.75'',79.75,97.5,5.3,34.5,43,10.78,3.02,3
2015,1626160,J.P.,Tokoto,J.P. Tokoto,SF-SG,6' 5.25'',82,100.5,4.1,34.5,40,10.97,3.27,12
2015,1626167,Myles,Turner,Myles Turner,C-PF,6' 9.75'',88,112,9.3,NULL,NULL,NULL,NULL,NULL
2015,1626193,Robert,Upshaw,Robert Upshaw,C,6' 10.75'',89.5,113,12.5,NULL,NULL,NULL,NULL,NULL
2015,1626173,Rashad,Vaughn,Rashad Vaughn,SG,6' 3.75'',79,101,6.2,28,34,11.4,3.21,5
2015,1626217,Chris,Walker,Chris Walker,PF,6' 8.75'',86.75,108,5.1,30.5,37,11.25,3.35,6
2015,1627361,Dez,Wells,Dez Wells,SG,6' 3'',81.5,100.5,8.1,31.5,39,10.56,3.2,15
2015,1626210,Alan,Williams,Alan Williams,PF,6' 7.25'',85.75,106.5,12,25.5,28.5,12.26,3.5,8
2015,1626159,Justise,Winslow,Justise Winslow,SF,6' 4.5'',82.25,104.5,5.3,NULL,NULL,NULL,NULL,NULL
2015,1626174,Christian,Wood,Christian Wood,PF,6' 9.25'',87.25,111.5,14.7,NULL,NULL,NULL,NULL,NULL
2015,1626153,Delon,Wright,Delon Wright,PG,6' 4.25'',79.5,101.5,6.6,29.5,31,11.16,3.29,4
2017,1628389,Edrice,Adebayo,Edrice Adebayo,PF-C,6' 8.75'',86.75,108,5.2,33.5,38.5,11.94,3.24,12
2017,1628959,Rawle,Alkins,Rawle Alkins,SG-SF,6' 2.5'',80.75,99,11,31.5,40.5,11.99,3.3,7
2017,1628386,Jarrett,Allen,Jarrett Allen,C,6' 9'',89.25,109.5,7.4,31.5,35.5,11.82,3.21,4
2017,1628443,Kadeem,Allen,Kadeem Allen,PG,6' 1'',81.25,99.5,6.4,33,35.5,11.24,3.15,7
2017,1628387,Ike,Anigbogu,Ike Anigbogu,C,6' 8.5'',90.25,110.5,5.4,29.5,32.5,12.52,3.44,11
2017,1628384,OG,Anunoby,OG Anunoby,SF,6' 6.25'',86.25,107.5,6.8,NULL,NULL,NULL,NULL,NULL
2017,1628503,Jamel,Artis,Jamel Artis,SG-SF,6' 5.5'',82,105,11.9,23.5,31,11.62,3.44,5
2017,1628407,Dwayne,Bacon,Dwayne Bacon,SG-SF,6' 4.75'',82,103.5,7.9,30,36.5,11.7,3.22,8
2017,1628431,V.J.,Beachem,V.J. Beachem,SG-SF,6' 6.25'',82.25,104.5,6.8,30,37,11.18,3.26,11
2017,1628395,Jordan,Bell,Jordan Bell,PF,6' 7'',83.75,104.5,5.4,31.5,38,10.63,3.21,16
2017,1628417,Jaron,Blossomgame,Jaron Blossomgame,SF,6' 5.75'',82,104.5,5.7,31,35.5,11.47,3.17,16
2017,1628449,Chris,Boucher,Chris Boucher,PF,6' 8'',88,110.5,5.4,NULL,NULL,NULL,NULL,NULL
2017,1628396,Tony,Bradley,Tony Bradley,C,6' 9.25'',89,112.5,12,24.5,27.5,11.79,3.44,5
2017,1628515,Isaiah,Briscoe,Isaiah Briscoe,PG,6' 1.25'',81,99.5,11,28,33.5,10.95,3.38,11
2017,1628415,Dillon,Brooks,Dillon Brooks,SG-SF,6' 5'',78,100.5,7.5,31,37.5,11.14,3.21,16
2017,1628418,Thomas,Bryant,Thomas Bryant,PF-C,6' 9.5'',90,112.5,9.4,25.5,33,11.42,3.37,7
2017,1628380,Zach,Collins,Zach Collins,PF-C,6' 10.25'',85,111,8.9,NULL,NULL,NULL,NULL,NULL
2017,1628381,John,Collins,John Collins,PF,6' 8.25'',83.25,106.5,5.4,33,37.5,11.66,3.27,15
2017,1628977,Hamidou,Diallo,Hamidou Diallo,SG-SF,6' 3.75'',83.25,101.5,5.2,34.5,44.5,10.88,3.11,0
2017,1628416,Tyler,Dorsey,Tyler Dorsey,SG,6' 3'',77.25,99.5,4.7,30.5,36,10.55,3.16,8
2017,1628422,Damyean,Dotson,Damyean Dotson,SG-SF,6' 4.5'',81,100,5.3,31.5,38,11.18,3.13,13
2017,1628408,PJ,Dozier,PJ Dozier,SG,6' 5.25'',83,101,6.1,34,39,10.84,3.15,9
2017,1628393,Jawun,Evans,Jawun Evans,PG,5' 10.75'',77.5,95,9.1,27.5,33.5,11.34,3.21,1
2017,1628390,Terrance,Ferguson,Terrance Ferguson,SG-SF,6' 5.5'',80.75,103,5.8,28.5,38,11.16,3.32,NULL
2017,1628368,De?Aaron,Fox,De?Aaron Fox,PG,6' 2'',78.5,100,4.5,NULL,NULL,NULL,NULL,NULL
2017,1628365,Markelle,Fultz,Markelle Fultz,PG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,1628385,Harry,Giles,Harry Giles,PF,6' 9.25'',87.25,109.5,5.2,27,32.5,11.08,3.34,5
2017,1628404,Josh,Hart,Josh Hart,SG-SF,6' 3.75'',80.25,101,5.8,27.5,35.5,11.15,3.18,9
2017,1628502,Nigel,Hayes,Nigel Hayes,PF,6' 6.25'',87.25,104.5,11.5,29,33.5,11.81,3.27,16
2017,1628439,Isaiah,Hicks,Isaiah Hicks,PF,6' 7.25'',84.5,105,7.7,31.5,37,12.31,3.36,11
2017,1628411,Wesley,Iwundu,Wesley Iwundu,SG-SF,6' 5.5'',85,105.5,4,31.5,36,11.25,3.36,5
2017,1628402,Frank,Jackson,Frank Jackson,PG,6' 2'',79.5,98,6.7,34.5,42,10.94,3.14,9
2017,1628992,Justin,Jackson (UMD),Justin Jackson (UMD),SF,6' 5.75'',87.25,107,7.1,26.5,31.5,11.78,3.43,NULL
2017,1628382,Justin,Jackson (UNC),Justin Jackson (UNC),SF,6' 7'',83,104.5,8.1,29.5,35.5,10.8,3.3,NULL
2017,1628514,Peter,Jok,Peter Jok,SG-SF,6' 4.25'',80,102,11,26.5,31,11.34,3.41,NULL
2017,1628379,Luke,Kennard,Luke Kennard,SG-SF,6' 4.5'',77.25,98.5,6.6,NULL,NULL,NULL,NULL,NULL
2017,1628398,Kyle,Kuzma,Kyle Kuzma,SF-SG,6' 8'',84.25,107.5,9.4,27,34,10.72,3.25,12
2017,1628388,TJ,Leaf,TJ Leaf,PF,6' 8.75'',83,107,6.8,29,34.5,11.55,3.27,6
2017,1628399,Tyler,Lydon,Tyler Lydon,PF,6' 8.25'',84,107.5,13.6,29.5,33.5,11.68,3.46,1
2017,1628412,Frank,Mason III,Frank Mason III,PG,5' 11'',75.25,94,4.3,34,41,11.41,3.18,15
2017,1628452,Kennedy,Meeks,Kennedy Meeks,C,6' 8.75'',85,106,11.5,28,30.5,12.91,3.5,15
2017,1628378,Donovan,Mitchell,Donovan Mitchell,SG,6' 1.25'',82,97,5.9,36.5,40.5,11.53,3.01,10
2017,1628420,Monte,Morris,Monte Morris,PG,6' 1.25'',76,96.5,6.9,28,33.5,11,3.19,8
2017,1628405,Johnathan,Motley,Johnathan Motley,PF,6' 7.75'',88,108,NULL,NULL,NULL,NULL,NULL,NULL
2017,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,SG-SF,6' 6.5'',77,100,11.4,27,33,12.4,3.53,8
2017,1628400,Semi,Ojeleye,Semi Ojeleye,SF-SG,6' 5.25'',81.75,102,5.5,35,40.5,10.58,3.16,19
2017,1628419,Cameron,Oliver,Cameron Oliver,PF,6' 7'',85.25,106.5,7.7,28,39.5,12.17,3.16,5
2017,1628383,Justin,Patton,Justin Patton,C,6' 10'',87,111.5,7.8,26,30.5,11.8,3.46,NULL
2017,1628409,Alec,Peters,Alec Peters,PF,6' 7.25'',82.75,105,8.8,NULL,NULL,NULL,NULL,NULL
2017,1628397,Ivan,Rabb,Ivan Rabb,PF,6' 8.75'',85.5,109,6.8,28.5,32.5,12.68,3.35,3
2017,1628432,Davon,Reed,Davon Reed,SG-SF,6' 4.5'',84,102,6.5,28.5,36,11.37,3.34,12
2017,1628421,Devin,Robinson,Devin Robinson,SF,6' 7'',84.75,106,3.2,35.5,41.5,12.85,3.23,10
2017,1628424,Kobi,Simmons,Kobi Simmons,PG,6' 3.25'',78,99,5,30.5,38.5,11.15,3.18,3
2017,1628410,Edmond,Sumner,Edmond Sumner,PG,6' 4'',81,102.5,8.3,NULL,NULL,NULL,NULL,NULL
2017,1628403,Caleb,Swanigan,Caleb Swanigan,PF,6' 7.5'',87,108,NULL,NULL,NULL,NULL,NULL,NULL
2017,1628414,Sindarius,Thornwell,Sindarius Thornwell,SG-SF,6' 3.5'',82,103,7.8,27,30.5,11.48,3.36,15
2017,1628453,Melo,Trimble,Melo Trimble,PG,6' 1.25'',74,95.5,10.6,24.5,32,10.75,3.27,6
2017,1629021,Moritz,Wagner,Moritz Wagner,PF,6' 10'',84,108,6.7,25.5,32.5,12,3.35,NULL
2017,1628476,Derrick,Walton Jr.,Derrick Walton Jr.,PG,5' 11'',74.5,95,5.8,26,32.5,11.28,3.29,9
2017,1629118,Thomas,Welsh,Thomas Welsh,PF-C,6' 11.5'',84,109.5,10.9,NULL,NULL,NULL,NULL,11
2017,1628401,Derrick,White,Derrick White,PG,6' 3.25'',79.5,101.5,6.2,31,36.5,10.84,3.08,10
2017,1628430,Nigel,Williams-Goss,Nigel Williams-Goss,PG,6' 1.5'',79.25,99,5.6,27.5,34.5,10.42,3.19,10
2017,1628391,D.J.,Wilson,D.J. Wilson,PF,6' 8.75'',87,109.5,6.4,NULL,NULL,NULL,NULL,NULL
2017,1962937123,Omer,Yurtseven,Omer Yurtseven,C,6' 10.5'',85,108.5,7.6,26,31.5,12.85,3.45,6
2018,1628959,Rawle,Alkins,Rawle Alkins,SG,6' 2.75'',80.75,99,8.9,32.5,40.5,11.5,3.15,10
2018,1628960,Grayson,Allen,Grayson Allen,SG,6' 3'',79.25,97,5.55,32.5,40.5,10.31,3.15,NULL
2018,1628961,Kostas,Antetokounmpo,Kostas Antetokounmpo,PF,6' 9'',86.25,110,5,29.5,35,12.48,3.21,0
2018,1628962,Udoka,Azubuike,Udoka Azubuike,C,6' 10'',91,112.5,7.95,31,31.5,12.97,3.12,11
2018,1628964,Mohamed,Bamba,Mohamed Bamba,C,6' 11.25'',94,115.5,6.2,NULL,NULL,NULL,NULL,NULL
2018,1628965,Jaylen,Barford,Jaylen Barford,PG-SG,6' 1.25'',75.5,96.5,11.65,27,33,11.39,3.31,7
2018,1628966,Keita,Bates-Diop,Keita Bates-Diop,SG-SF,6' 7.25'',87.25,106.5,5.35,30.5,35,11.2,3.17,11
2018,1628967,Tyus,Battle,Tyus Battle,SG,6' 5'',81,102,4,32,37.5,11.04,3.07,9
2018,1628968,Brian,Bowen,Brian Bowen,SG-SF,6' 6.25'',82.25,103.5,7.6,30.5,34,11.58,3.28,0
2018,1628970,Miles,Bridges,Miles Bridges,SF,6' 5.25'',81.5,103.5,5.9,NULL,NULL,NULL,NULL,NULL
2018,1628971,Bruce,Brown,Bruce Brown,SG-PG,6' 3.5'',81,98.5,3.75,32.5,38,11.11,3.2,17
2018,1628972,Troy,Brown,Troy Brown,SF,6' 5.75'',82.25,105,7.05,26,33,11.51,3.33,5
2018,1628973,Jalen,Brunson,Jalen Brunson,PG,6' 1'',76,96,6.7,29,37,10.59,3.15,7
2018,1628974,Tony,Carr,Tony Carr,PG,6' 3'',80.25,100,6.5,25,31.5,11.89,3.17,0
2018,1628975,Jevon,Carter,Jevon Carter,PG,6' 0.25'',76.25,95,4.15,29,36.5,11.04,3.18,14
2018,1628976,Wendell,Carter,Wendell Carter,C-PF,6' 8.75'',88.5,109,7.85,NULL,NULL,NULL,NULL,NULL
2018,1628978,Donte,DiVincenzo,Donte DiVincenzo,SG,6' 3.5'',78,97.5,5,34.5,42,10.72,3.11,12
2018,1628977,Hamidou,Diallo,Hamidou Diallo,SG,6' 4.25'',83.5,103,4.45,32.5,40.5,10.53,3.1,1
2018,1628979,Trevon,Duval,Trevon Duval,PG,6' 1.5'',80.25,97.5,5.2,34,41.5,10.93,3.18,6
2018,1629035,Carsen,Edwards,Carsen Edwards,PG,5' 10.75'',78.25,94.5,6.3,28.5,34.5,11.59,3.2,12
2018,1629037,Keenan,Evans,Keenan Evans,PG,6' 1.5'',77.25,98,6.5,NULL,NULL,NULL,NULL,NULL
2018,1628980,Jacob,Evans,Jacob Evans,SG-SF,6' 4.25'',81.25,102.5,6.5,28,35.5,11.11,3.2,8
2018,1628981,Bruno,Fernando,Bruno Fernando,C,6' 8.75'',88.25,109,5.25,29,35,12.19,3.23,11
2018,1628982,Melvin,Frazier,Melvin Frazier,SF-SG,6' 4.5'',85.75,105,7.9,31,40.5,11.24,3.08,0
2018,1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,PG,6' 4.5'',83.5,104,3,NULL,NULL,NULL,NULL,NULL
2018,1628984,Devonte,Graham,Devonte Graham,PG,6' 0.25'',78.25,96,4.8,31,37,11.28,3.21,14
2018,1629036,Isaac,Haas,Isaac Haas,C,7' 1.25'',89,111.5,12.55,NULL,NULL,NULL,NULL,NULL
2018,1628985,Devon,Hall,Devon Hall,SG,6' 4.25'',79.75,102,8.45,25,31,10.95,3.27,6
2018,1628986,Jaylen,Hands,Jaylen Hands,PG,6' 1.5'',77.5,98,5,31.5,39.5,12.11,3.13,6
2018,1628987,Kevin,Hervey,Kevin Hervey,PF,6' 6.5'',87.5,107,5.15,27.5,32,11.28,3.36,4
2018,1628988,Aaron,Holiday,Aaron Holiday,PG,5' 11.75'',79.5,97,6.4,25.5,33,10.96,3.27,NULL
2018,1628989,Kevin,Huerter,Kevin Huerter,SG,6' 6.25'',79.5,101.5,8.6,31,38,10.89,3.09,9
2018,1628991,Jaren,Jackson,Jaren Jackson,PF-C,6' 9.75'',89.25,110,7.2,NULL,NULL,NULL,NULL,NULL
2018,1628992,Justin,Jackson,Justin Jackson,PF,6' 6'',87,105,8.9,NULL,NULL,NULL,NULL,NULL
2018,1628993,Alize,Johnson,Alize Johnson,PF,6' 7.25'',80.75,103,8.1,25,31,11.83,3.38,8
2018,1628994,George,King,George King,SF-SG,6' 4.75'',83.5,101.5,7.25,31,39,10.75,3.29,15
2018,1628995,Kevin,Knox,Kevin Knox,SF,6' 7.75'',83.75,108,4.95,NULL,NULL,NULL,NULL,NULL
2018,1628996,Sagaba,Konate,Sagaba Konate,C,6' 6.5'',84,106.5,7.35,31.5,35,12.28,3.28,12
2018,1628997,Caleb,Martin,Caleb Martin,SF-SG,6' 4.75'',82,101.5,7,29,36.5,10.43,3.26,6
2018,1628998,Cody,Martin,Cody Martin,SG-SF,6' 4.75'',82.25,102.5,5.45,29,36.5,10.64,3.09,4
2018,1628999,Yante,Maten,Yante Maten,PF-C,6' 7.25'',84.5,107.5,8.1,27,31.5,11.35,3.17,18
2018,1629000,Brandon,McCoy,Brandon McCoy,C,6' 11.5'',86,110.5,8.7,27.5,32,11.77,3.23,9
2018,1629001,DeAnthony,Melton,DeAnthony Melton,SG-PG,6' 2.25'',80.5,99.5,5.2,31,36.5,11.48,3.23,1
2018,1629002,Chimezie,Metu,Chimezie Metu,PF-C,6' 8.5'',84.5,108,5.05,29.5,36,11.89,3.33,5
2018,1629003,Shake,Milton,Shake Milton,SG-PG,6' 4.5'',84.75,99.5,6.8,30,33,11.07,3.25,2
2018,1629004,Sviatoslav,Mykhailiuk,Sviatoslav Mykhailiuk,SG-SF,6' 6.5'',76.75,100,8.45,30.5,37,11.25,3.15,4
2018,1629005,Malik,Newman,Malik Newman,SG,6' 2.5'',77.5,98.5,6.25,27.5,33.5,10.9,3.13,NULL
2018,1629006,Josh,Okogie,Josh Okogie,SG,6' 3'',84,102,5.2,33,42,11.08,3.04,12
2018,1629033,Theo,Pinson,Theo Pinson,SG-SF,6' 5'',82.75,103.5,7.35,27,34,11.53,3.22,7
